--------- beginning of main
09-01 20:41:24.442 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:41:25.445 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:41:26.447 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:41:27.450 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:41:28.452 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:41:29.456 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:41:30.459 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:41:31.462 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:41:32.466 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:41:33.469 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:41:34.470 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:41:35.473 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:41:36.475 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:41:37.477 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:41:38.481 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:41:39.484 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:41:40.487 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:41:41.490 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:41:42.492 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:41:43.495 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:41:44.498 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:41:45.501 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:41:46.503 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:41:47.506 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:41:48.509 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:41:49.513 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:41:50.516 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:41:51.519 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:41:52.522 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:41:53.525 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:41:54.527 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:41:55.530 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:41:56.533 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:41:57.535 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:41:58.538 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:41:59.541 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:00.543 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:01.546 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:02.549 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:03.552 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:04.553 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:05.556 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:06.559 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:07.562 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:08.565 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:09.568 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:10.571 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:11.574 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:12.577 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:13.581 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:14.584 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:15.587 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:16.589 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:17.591 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:18.593 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:19.597 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:20.599 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:21.602 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:22.606 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:23.607 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:24.610 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:25.612 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:26.615 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:27.618 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:28.621 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:29.624 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:30.627 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:31.630 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:32.633 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:33.636 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:34.639 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:35.642 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:36.644 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:37.648 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:38.651 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:39.654 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:40.658 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:41.660 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:42.662 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:43.664 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:44.667 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:45.669 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:46.670 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:47.672 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:48.674 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:49.675 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:50.677 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:51.678 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:52.680 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:53.681 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:54.683 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:55.684 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:56.687 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:57.689 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:58.692 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:42:59.695 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:43:00.697 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:43:01.700 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
09-01 20:43:02.702 D/OKTV_DIAGNOSTIC( 3167): state=1 | isPlaying=false | isLoading=false | pos=-6266 | posDelta=0 | buffered=-6266 | bufferDelta=0 | totalBuf=0 | video=NO_VIDEO | audio=NO_AUDIO | renderedFrames=-1 | frameDelta=0
